sample_id,frame_id,label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0,T,0.0,0.0,0.0,0.13394223174499623,-0.07968075931148194,-0.050168605688357515,0.21284249019618445,-0.2499336045446066,-0.06415422760513055,0.17964672890155411,-0.40849843169372485,-0.07966143677509788,0.1359807385579774,-0.5241345314528151,-0.0904884847613394,0.15697826502841902,-0.44250665024915803,0.0028916920439240527,0.19827570549792148,-0.5906800300811612,-0.07057512166083027,0.22393726154223068,-0.5352821701084186,-0.13098177569011227,0.23329486973977198,-0.4613886818870757,-0.1576573338121726,0.08380613236480272,-0.49108963080224277,-0.0043503084765291146,0.12249357984560122,-0.707216667815013,-0.045765401942500825,0.14982267467984667,-0.8456262108190735,-0.0917871737608346,0.17365332250709675,-0.9771861330286241,-0.1222774917914588,0.0067428949133411555,-0.49309528435857053,-0.027463934198582007,0.027295250315537825,-0.7118529892543181,-0.07304816707645125,0.05030378787769537,-0.8585995653666902,-0.11524265840241751,0.0738746306408356,-0.9859605487176121,-0.13791964240892324,-0.08319818190637195,-0.4615595565840375,-0.05596249699293,-0.0636277187718136,-0.6519978014474856,-0.08625038515120043,-0.0436876328984267,-0.7747588096344231,-0.10139541194811506,-0.01983196750504684,-0.8851660492605725,-0.10953111265277593
0,1,T,0.0,0.0,0.0,0.13210767690088954,-0.09851834531471043,-0.0415798591566314,0.2161499241856639,-0.2664615249335964,-0.052291602324115616,0.19818632958374235,-0.4133353183370096,-0.06802454747738663,0.15124098463690014,-0.5263237144202538,-0.07920769001666907,0.16351587951642346,-0.46272880385287757,0.01976678021963423,0.20564937764419122,-0.6059083116252274,-0.056135461055106146,0.23289824658639086,-0.5566143103796458,-0.12041498526859841,0.24666686050039652,-0.49092959358242416,-0.14998579798266667,0.0931806822964922,-0.5066607484280432,0.006035410388306017,0.13221593652042876,-0.7172753141625798,-0.037492424806952154,0.15993935634424572,-0.8522772421982696,-0.08399056226936327,0.18523882464464586,-0.976026944553376,-0.11427152466853265,0.017017971150696445,-0.5063577488040998,-0.024452034160058023,0.03721791576817305,-0.7174941068082005,-0.07129668993114653,0.060390794120875196,-0.8593934593566415,-0.11124533638505625,0.08505466342020908,-0.9844423680824803,-0.1325922828052654,-0.06842528564976964,-0.47186489725585695,-0.06053654309662085,-0.04598162517954127,-0.650473900071833,-0.09029390018450874,-0.025917971284269117,-0.7699972487287414,-0.10328294594464744,-0.0020186486050746827,-0.8830110160289966,-0.11014997501192962
0,2,T,0.0,0.0,0.0,0.1314408166902797,-0.10676655645604542,-0.03456369279902123,0.2143418630388174,-0.278427585500216,-0.04296081996043358,0.2035831400922225,-0.42280373874209476,-0.05820284561710278,0.15654360202440679,-0.5328681331309393,-0.06912422914571661,0.16257622029543692,-0.47909886001201224,0.029944934215971008,0.20456518898784798,-0.6242627800077674,-0.04179416358771629,0.23589406334761936,-0.5766289459406895,-0.10501133556361855,0.2538616003714298,-0.5102562161468752,-0.13492440698855782,0.09301144843580393,-0.5214491213647757,0.012707747036975936,0.13225495352604086,-0.7302176788665194,-0.02690680989776393,0.1601577907856966,-0.859319514370686,-0.07208437226067034,0.18505051700600678,-0.9773763425008217,-0.10242944535399014,0.018122759890426006,-0.5199929519199815,-0.021019720107476967,0.03979376079889846,-0.7295626189862647,-0.06399996440685672,0.0627282717846858,-0.8675399478968884,-0.10203511120642145,0.08610550714522691,-0.9884006595029121,-0.1234134943600994,-0.06597050716021166,-0.48470058663733945,-0.06027392818287202,-0.04622060052483967,-0.6628777756078865,-0.08701036826292302,-0.026840641345925887,-0.7787359249106547,-0.09828405721244353,-0.0021657049557458215,-0.8889875243423493,-0.10510875836613717
0,3,T,0.0,0.0,0.0,0.13527721642284582,-0.10963931510184878,-0.03071377441811736,0.21399103571701528,-0.29145674854299375,-0.03431575007086094,0.19879696607702912,-0.43913191784961164,-0.04517015984200025,0.1613878119077743,-0.5533826087634263,-0.05179265522272367,0.1651065120614835,-0.4783209287096495,0.0358634524644472,0.2081053087814401,-0.6221327060516643,-0.03086414233374166,0.23876219333289678,-0.5789962309861766,-0.09179474784350032,0.25409362861613666,-0.513371726975069,-0.12125870112680626,0.09668452880566775,-0.5219910525472702,0.018141076024883924,0.13764584683007894,-0.7320594392181291,-0.01668936206249813,0.16596671135465216,-0.862077651076791,-0.05985351127952909,0.19171872667099604,-0.9763472828142608,-0.08984178252237139,0.022575384560378525,-0.5227081235409315,-0.015805872033637966,0.04708512307241588,-0.7322362946918337,-0.055058138097203405,0.07046649775260098,-0.870344203808415,-0.09246253472466748,0.0941041096131774,-0.9889586103305535,-0.11447831063992576,-0.060183328034504574,-0.48945572074416505,-0.05515265236052505,-0.03857256299204448,-0.6679115153605527,-0.08080583142135714,-0.020578869863162777,-0.7850198583715836,-0.09211344730378743,0.0017392724023615922,-0.8957719021914184,-0.09958405547626394
0,4,T,0.0,0.0,0.0,0.13619694767648938,-0.11174385290881962,-0.029316157866455524,0.21542709137430216,-0.2954359490354388,-0.0317457397624263,0.20108420469989663,-0.4445403741391835,-0.041795358177489784,0.16533677814496128,-0.5596111036971602,-0.04780339409339927,0.1654169974225901,-0.47953278788100345,0.040014142121486934,0.20822936777486067,-0.6227407403394379,-0.02379500160584975,0.23963641558766965,-0.5857559180868431,-0.08360001276356571,0.25622406354477006,-0.5243485057364529,-0.11313549235770423,0.09682431235842139,-0.5241074921639759,0.022079272205846358,0.13693332862855903,-0.7322328505761017,-0.010963037549493614,0.16546724563973014,-0.861658028345171,-0.05377746243685934,0.19146736295102929,-0.9743632674969704,-0.08394230095067658,0.02302591199854689,-0.5261968397131271,-0.011951624669862992,0.04876920755932199,-0.7354884903722868,-0.0497887489551088,0.07277836155193215,-0.8725898170223989,-0.08649751728557514,0.09657987479238717,-0.9894025144195288,-0.10842044200888096,-0.058924505645665856,-0.4945409965243019,-0.0514023559448798,-0.03563830343558879,-0.6725992892256516,-0.0765110009595694,-0.017184156548980728,-0.7890466865309184,-0.0875691216588281,0.005173965537265094,-0.8987954628820354,-0.09504236557101255
0,5,T,0.0,0.0,0.0,0.13681983630843722,-0.1157027519706244,-0.03072969472784612,0.21542340361883616,-0.28942502846618157,-0.035718747686188414,0.2012010547611634,-0.43301506885881963,-0.04943537968554401,0.16740644732956336,-0.5491409071231531,-0.05897754226527364,0.16317941201936684,-0.479805582279436,0.045425515461943615,0.20521093900603207,-0.6213231852451573,-0.021498807785558256,0.2362603813303647,-0.5836186569408399,-0.08476243429114554,0.2523330762404951,-0.5211378107339365,-0.11592432428232607,0.0948368667745846,-0.5225456653144758,0.027056731213600277,0.13509419968107667,-0.7288382872301606,-0.00784817522850302,0.16294396845806647,-0.8605121684763432,-0.05302774104788742,0.18903093702098764,-0.9783230972273294,-0.08456489981365191,0.021490389228248863,-0.5239862772600655,-0.008384243971960059,0.04816768022506554,-0.7313326537612602,-0.04773144592521165,0.07188396801432635,-0.8687257662117257,-0.0848089054647642,0.09523458391329535,-0.9867768117894067,-0.10602901861429065,-0.05967179088560074,-0.49224163107419955,-0.049717483576443275,-0.03634086946222255,-0.6709346596870097,-0.0748606973197816,-0.01874115170399491,-0.7880990755511436,-0.08540218763340951,0.00200992693885506,-0.8979643404493612,-0.09193977993260258
0,6,T,0.0,0.0,0.0,0.1372767294779645,-0.1139577595816472,-0.032032687702040256,0.21515183775428678,-0.2890950929108799,-0.03682706718407234,0.20059285922920475,-0.43584928889050456,-0.04955168419559707,0.1676811797853559,-0.5545787721682313,-0.05787964825231572,0.16549424406382024,-0.47861491929386024,0.04255558821364868,0.20731495301503125,-0.6220127621431072,-0.023968529863253766,0.23819351804100747,-0.5842933287879063,-0.08662988812251196,0.25440769604610464,-0.5225235032258578,-0.11773562566739337,0.0960693835338912,-0.5228539441083564,0.025123839825126556,0.1365133895821928,-0.7298102489631758,-0.010076769682591635,0.16453363203405694,-0.8605605474992932,-0.05562839122060622,0.19116237505539982,-0.9768421665610114,-0.08766355521345263,0.0218550971177488,-0.5249373488391093,-0.009220184561974275,0.04908998369242478,-0.7327737565205832,-0.049192873988821564,0.07301286201705831,-0.8706481137255665,-0.08745420781655723,0.09706459529891612,-0.989200217481952,-0.10982437831882556,-0.059874618357718595,-0.4929897235175497,-0.04934603593060464,-0.03487865651247137,-0.6708831448026215,-0.07559667402846361,-0.016920298700436244,-0.7870191231182384,-0.08735620317237872,0.004320675467669104,-0.89661964058694,-0.09494378765506177
0,7,T,0.0,0.0,0.0,0.13679306304210084,-0.11307720903450266,-0.03229043381637347,0.21475391646507108,-0.2880127378252259,-0.03739941559873224,0.20038528429941055,-0.4335090926253401,-0.05039164330753316,0.16708181621048201,-0.550473698388961,-0.05880851596324967,0.16420125710739167,-0.47845628663685374,0.04163787324053907,0.20534494637537104,-0.6222549994703178,-0.02569609893758339,0.23688690576540264,-0.583023788795548,-0.08839130090206737,0.25413667682990715,-0.5197959022698893,-0.11916366505353296,0.09529962313565808,-0.5218627403325863,0.024338682950475733,0.13571789871649043,-0.7286749936615566,-0.01153421761707659,0.16402713998260704,-0.859861944662228,-0.056896851314079004,0.19093867208539744,-0.9776057513190641,-0.0884840013231393,0.021699948771874516,-0.5234505779034321,-0.009910170686424228,0.04866424228824593,-0.731149829536121,-0.050145057288503034,0.07226937760673605,-0.868870320485838,-0.08794475782250157,0.09606794170857426,-0.9876806391316534,-0.10971679639139804,-0.05944286834673078,-0.49119984050441556,-0.04998476606245899,-0.03434190458352969,-0.6686784426699388,-0.0758811371251813,-0.016694215233336546,-0.7847085960773899,-0.08716923082737911,0.004024607624200207,-0.8938613460542147,-0.0942640019160274
0,8,T,0.0,0.0,0.0,0.13580940816334147,-0.1117740666304833,-0.030944954985788857,0.21532186444153978,-0.2852429024851677,-0.03601914054606567,0.2020450945054203,-0.4301419312458985,-0.049554859842536415,0.17130485022940167,-0.54669459924482,-0.059118619808245974,0.16473872269730416,-0.47950417148594465,0.04255127720817307,0.20576003438117804,-0.6201767631518156,-0.023792378161333005,0.23394550666488423,-0.5846820774751713,-0.0858726807393044,0.24630406434364374,-0.5242362406570416,-0.11636742659469425,0.09718064518882541,-0.5220837343534819,0.02400751193181828,0.1374822300967602,-0.731763645648621,-0.010855384885800276,0.16407746037386162,-0.8632306666690006,-0.05475110496395432,0.18786524010025807,-0.9785066828144342,-0.08503718745093046,0.024491555584359857,-0.5237005389766318,-0.011358544441056407,0.04937320788657616,-0.7320892045519064,-0.050895142955633584,0.07131555316550492,-0.8699164372092892,-0.08728225134756917,0.09285156160088374,-0.987553678643565,-0.10789465268931316,-0.05643546013523578,-0.49201850089087645,-0.05253369933617645,-0.03497010736999736,-0.6720967564483427,-0.07862381721071554,-0.0183861804402592,-0.789882962104048,-0.089388679075317,0.0012496220552446191,-0.9001238273885814,-0.09580946304414473
0,9,T,0.0,0.0,0.0,0.13875706827091416,-0.11353598539465919,-0.03213253270497373,0.21824739064333465,-0.2903462209732813,-0.03583217626250014,0.20326629900159102,-0.44081475805919834,-0.047092501764578694,0.1714615101008386,-0.5610073002067666,-0.054122770032145516,0.16924000927355,-0.4773246683922444,0.042181459724666845,0.21161801899679977,-0.6193340395863308,-0.022675497085449203,0.24225567851945695,-0.5830852669746134,-0.08394823544281241,0.25739269393224345,-0.5235784529282043,-0.11471140846768252,0.10014850343692075,-0.5225306880401659,0.02497284379045997,0.14011913584200802,-0.7318845760346567,-0.009204345039434658,0.1677014840251208,-0.8623492048050502,-0.05455047790854036,0.1930077826124897,-0.9773442581585718,-0.08686884882097066,0.026666335087296846,-0.5257531721602873,-0.008853391705090042,0.052976853289685974,-0.7330166192163479,-0.04839056269461784,0.07562628759743846,-0.8705247795954105,-0.08706259292267945,0.09721286905992026,-0.9887710645378632,-0.1102521805632416,-0.05459802751094252,-0.49454627704406057,-0.04834368066182718,-0.03127827276005658,-0.6714380679418053,-0.07482910533884805,-0.013916363961550576,-0.785255323213745,-0.08697494996992501,0.006057859467702437,-0.8938774555547546,-0.095200905368958
