sample_id,frame_id,label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,0,V,0.0,0.0,0.0,0.10669868877759123,-0.07473045110519434,-0.084272757256525,0.13106964747733302,-0.28953710937903765,-0.10837265067370365,0.045316393979798864,-0.4563594147075822,-0.12310469180092286,-0.03510877598194472,-0.5741201976455355,-0.13257968603392828,0.14004369562645008,-0.45140932277184453,-0.053246515764066034,0.19854683820562302,-0.6577919218153014,-0.10405232911249797,0.23054107073674193,-0.7941520381480623,-0.13304494608826228,0.25695932221760315,-0.9097346196338757,-0.14873223238792935,0.035594628276897695,-0.46379725056061044,-0.04419210816286506,0.009451203546635869,-0.6966691137681104,-0.10575866997244401,-0.009959073606718374,-0.8519697310424084,-0.1417331226666225,-0.0222187281479288,-0.9877036707599075,-0.15475072499633985,-0.05209942293537857,-0.42023293401707135,-0.043442836308196564,-0.07448566818209484,-0.549762368146328,-0.1485234709119161,-0.03638542302513542,-0.4140393055402203,-0.15990618829517908,-0.013776149078102698,-0.3141793729452939,-0.13327722272910103,-0.12295172861998818,-0.34021821928078927,-0.046033301844630704,-0.13576211479017852,-0.4346421836866298,-0.13926246108506346,-0.09875973913190864,-0.328302655210515,-0.1360788336018644,-0.0759733407696391,-0.24275834287695763,-0.1074652504163414
0,1,V,0.0,0.0,0.0,0.0974328060090125,-0.09871841117951895,-0.07486985932309112,0.12640612901234127,-0.32047660151138685,-0.09259567230884004,0.04603567604141063,-0.48781468064978084,-0.10481410799740658,-0.033654820729457614,-0.6024068611338881,-0.11166159982083652,0.1255264395313902,-0.48122253397931036,-0.03169801390435861,0.18543537492467044,-0.6812572167515025,-0.07153149322434864,0.21937519019784624,-0.8129940240729181,-0.0960592392135812,0.24518289244327238,-0.9193899796119533,-0.10981700701616202,0.02525881508343977,-0.49173224125456194,-0.026201445416462216,0.004833360459283153,-0.7257965054681925,-0.07412927657990996,-0.008122486756139892,-0.8740909267389484,-0.10325565967283715,-0.020241417382198167,-0.9932725151981194,-0.11401752310220206,-0.061933297634766,-0.4460291694942893,-0.030149636414435133,-0.08388046189418329,-0.5857979861027242,-0.11974858080915461,-0.04778839248527748,-0.45095402695392256,-0.13198516059710388,-0.02924748206397882,-0.34454256505618586,-0.11031661288371258,-0.13842123342317977,-0.3664655213764071,-0.038253534508156134,-0.1450108194105619,-0.46867101388152677,-0.11754890661623356,-0.11181976684043272,-0.3783428231010484,-0.11827202692335412,-0.0937097150587719,-0.30111812188405734,-0.09717361648507793
0,2,V,0.0,0.0,0.0,0.09690337145776108,-0.10620889938373705,-0.07186545192488689,0.1285870996442382,-0.32637133950455693,-0.08905068740867618,0.04911191759123926,-0.4926375404576136,-0.10220811868864049,-0.03464495565846527,-0.5990909124061595,-0.10970106082719898,0.12045354582345559,-0.48766569836941165,-0.024044730707808395,0.18090441470721902,-0.6861144874626881,-0.06311476430647185,0.2136654606850017,-0.8118006631779141,-0.08685521718069597,0.2390174332301749,-0.9161413397153823,-0.09991963298034243,0.022147319848952768,-0.4987268251183216,-0.019653724793061936,0.004809062088366323,-0.726977713592426,-0.06926597588804957,-0.010072181228032768,-0.8744729181503694,-0.09921117690299094,-0.02405645880041344,-0.9936411908924807,-0.10999304774283206,-0.06390464899179979,-0.45595790462390823,-0.024947887398346157,-0.08281289355091516,-0.5871993609511965,-0.11503120976376656,-0.04619013994763563,-0.4541514515974225,-0.12809069724414435,-0.027569215820028786,-0.34755713088150386,-0.10651818117785387,-0.13931023795196817,-0.38168972752990604,-0.03419944528255507,-0.14312078880885787,-0.47645868871530156,-0.11099413077728007,-0.10662841747024505,-0.385243982510589,-0.11098451851821058,-0.0852463079207769,-0.30554676425535504,-0.08954705701927015
0,3,V,0.0,0.0,0.0,0.09586510205790452,-0.11292137647635296,-0.06927400543416784,0.12518177678978987,-0.3314812675723753,-0.08653713359087853,0.049568964630416226,-0.49612997181898005,-0.10039732312106121,-0.03260699279700338,-0.601441527623212,-0.10877135102731142,0.11216940821854465,-0.48843769422510563,-0.027116388775743173,0.17360384059945433,-0.6891226645167866,-0.06592648924200019,0.20603023330352646,-0.8143564511719249,-0.08848241360800124,0.23067328487724229,-0.9189348714720823,-0.10084281954553441,0.013987299049855285,-0.49879811492904974,-0.023502457948024014,-0.0014168986537658147,-0.7259708674900373,-0.07233876425562588,-0.013545423418943927,-0.8739662812303992,-0.10068677838145872,-0.024763405363547805,-0.993482406834258,-0.11126311637560027,-0.07146590456816197,-0.4551616528132693,-0.02913801490248177,-0.08941034923610285,-0.5910774976937365,-0.11647852824453299,-0.05080660508279447,-0.463561523699766,-0.1298969809601709,-0.030374825622265036,-0.3563800188933466,-0.11022721080796632,-0.14401823229336544,-0.37970977509489356,-0.03872915579090099,-0.1495496249167446,-0.4703916591128833,-0.11462328220917327,-0.11195604746309858,-0.3861785252336596,-0.1175859126729293,-0.0883586070346473,-0.30852603792788325,-0.09922029914875982
0,4,V,0.0,0.0,0.0,0.09595418001017589,-0.11803702349939758,-0.07137591233472429,0.1242170584548924,-0.3341593846960353,-0.08928094375894,0.04825155183689879,-0.4988200654667206,-0.10350135610733435,-0.03522153115737251,-0.6044807398775753,-0.11183297888582559,0.11478051548711543,-0.4958902773013721,-0.02316535700924561,0.17651649040262238,-0.6950730179580084,-0.06266034329846329,0.21026911565721135,-0.8197384494869628,-0.0874420691970622,0.23481440505361895,-0.9242179791264558,-0.10122850928230687,0.01784708033489161,-0.5061584960864837,-0.01891150877857032,0.0034191838392563503,-0.7343922871061827,-0.06646718374934771,-0.008839616601113714,-0.8776649577167451,-0.09513020066796868,-0.02169606228920708,-0.9941657092011197,-0.1056589964450621,-0.0664951298609714,-0.46074459969068987,-0.02461599811541894,-0.07921909272661237,-0.5960075902891021,-0.10887528190254928,-0.042003060852718606,-0.47485878576760715,-0.12063480785186383,-0.024864959571010474,-0.3753886512516085,-0.10026683194166254,-0.13898315370471037,-0.3836127433373443,-0.03486869428731875,-0.14062519399440615,-0.4777328258662349,-0.10530388079625677,-0.10691475082524354,-0.40053102934266066,-0.1044979803433814,-0.08993357432202925,-0.3304493091142894,-0.08415712480091303
0,5,V,0.0,0.0,0.0,0.09658049115924626,-0.12126800656562896,-0.06990714989305531,0.12399121727491874,-0.3362901141197827,-0.08739634067903515,0.051742531718079986,-0.5004491003610885,-0.10197313718418971,-0.03142826481758072,-0.6065214767823142,-0.11053836390560247,0.11534715875897184,-0.4980793997141141,-0.019944895149812947,0.17530095561022954,-0.6988066134456088,-0.058299587835456135,0.20788223238516898,-0.8218296896832924,-0.08204522596226277,0.23161559248023766,-0.9249075462054628,-0.09554114467011811,0.01832137042225865,-0.5073475828268809,-0.016558659149088103,0.001807215126979251,-0.7368996555440112,-0.06468511949015551,-0.009471300311078885,-0.8788469935049624,-0.09335880412461912,-0.021107493743018332,-0.9943571415433368,-0.10396320873103565,-0.06619115274999508,-0.4618540540607474,-0.023309803786827083,-0.078317448623735,-0.6029485406026118,-0.10891810366452973,-0.04018451015817675,-0.48026019558002164,-0.1212449349345284,-0.022355210367624688,-0.3796990287580501,-0.10121971408812509,-0.1377205922496097,-0.38569010621159283,-0.034556574926656654,-0.13679521882127588,-0.4803304020717319,-0.10739179554750522,-0.10289456015397178,-0.4024045306186143,-0.10878232171618246,-0.08571367473919872,-0.3324491336300415,-0.08992833595015105
0,6,V,0.0,0.0,0.0,0.09666842343060665,-0.12180759093899526,-0.06963758940913999,0.12443249146162316,-0.33669719683514937,-0.08723324270596784,0.05320456505686094,-0.5006633626926537,-0.10206586685239281,-0.030218467925192942,-0.6056303464737921,-0.11092201627510179,0.11538183261010382,-0.4993066631834948,-0.020292774231546195,0.17554971268911096,-0.7000424281639773,-0.05860824475587081,0.20815863410328753,-0.8226810449457275,-0.0823463016761507,0.23187646213544608,-0.925327185731749,-0.09589313723580568,0.018339833633036505,-0.5083799321522515,-0.017120326834772756,0.0020904879765554457,-0.7376675589827489,-0.06515472908907054,-0.008764171558262299,-0.8791924668015636,-0.09388520624151467,-0.020221120228323147,-0.9942997413827197,-0.10468586620441302,-0.0658052897393975,-0.4623768975040539,-0.024025287294371138,-0.0774463097319981,-0.6032615089966866,-0.10911290635263216,-0.03894620436610751,-0.48193580485083615,-0.121607238643015,-0.020770374998594365,-0.38152496776158973,-0.1019671614377252,-0.13692409574195077,-0.38584798518740654,-0.035477534192864355,-0.13621654703228875,-0.4809478953111767,-0.10776896838203673,-0.1026165950499997,-0.40510634905352855,-0.1093875452971324,-0.08538740829037844,-0.3359590620466478,-0.0909342102626881
0,7,V,0.0,0.0,0.0,0.09404403665985114,-0.12075698155444888,-0.0686201738022279,0.12274247814929558,-0.3331209063497889,-0.0860349252785029,0.04807771746486303,-0.4989295887838178,-0.1006474143492686,-0.03439958074903708,-0.604827316518142,-0.10943782046849977,0.11292578680639864,-0.49586704090387795,-0.020573134217611522,0.17327295188328673,-0.6980125222495076,-0.06045413380622598,0.20549134254478782,-0.8206406615925756,-0.08552365414692908,0.22872119203243046,-0.9246642371698662,-0.09930865526474796,0.017229066084171095,-0.5062230410318299,-0.017095634536631037,0.003972582508313408,-0.7352168127243928,-0.06599776928721583,-0.008751594497858579,-0.8772184696420823,-0.09556725527323649,-0.021562516053638372,-0.9940706105151951,-0.10657710453649892,-0.06657107499444642,-0.46190030762595874,-0.02323286756579092,-0.08288731938425818,-0.5961189560934682,-0.10719159500236111,-0.04683067818823889,-0.4751206745120169,-0.11799694617811544,-0.02807075276895525,-0.3747804945550084,-0.0969434957885456,-0.14040275631875815,-0.3856924337295174,-0.033744833979332825,-0.14352574437346458,-0.4799272346909755,-0.10276964992944371,-0.10965211291963319,-0.4015985187473519,-0.10041233339512702,-0.08976853923600607,-0.32880496191874486,-0.07886875672171037
0,8,V,0.0,0.0,0.0,0.09508712330512728,-0.12166144759344502,-0.06886690617667751,0.12309294023637952,-0.33494404254613275,-0.08602838922853732,0.046122246261489794,-0.4994078800033905,-0.10027567837883106,-0.035828946099073174,-0.6060541509783811,-0.1085155798256199,0.11297698214145337,-0.49641116286501763,-0.0195295290509388,0.1732454242856029,-0.6983344711119833,-0.05892861250563559,0.20504638909169892,-0.8212661410496478,-0.08355581207371666,0.22766309788270955,-0.9253417118860979,-0.09701791012514101,0.017419955316026785,-0.5071668141979365,-0.015857363018502844,0.004328578630173724,-0.736575518003859,-0.06376368210680224,-0.008986697596613793,-0.8783861282957827,-0.0923156686273028,-0.022247794923790167,-0.9944644091999326,-0.1026916474483589,-0.06690718787032235,-0.46398358328033357,-0.02202250388221208,-0.08104166379552266,-0.5992784037848534,-0.10516884120724757,-0.04625402095017427,-0.4778198565158339,-0.11535807781811613,-0.029186976808962622,-0.37720432105744023,-0.09408154270877446,-0.1419432829734193,-0.38908683824117485,-0.03262478264806344,-0.14340982036144864,-0.48199271398235694,-0.10078892732136494,-0.10965620472550837,-0.40206002525779544,-0.09800102804978915,-0.0911278960258513,-0.32879762713508337,-0.07634792310887482
0,9,V,0.0,0.0,0.0,0.09515212164359949,-0.12206675288534245,-0.06892852521370464,0.12299444525815006,-0.3352735281966811,-0.08609020125838678,0.04615780439086701,-0.5000177202294411,-0.10037346962167833,-0.03555465245667602,-0.6070799372790636,-0.10863365291094716,0.11321805151470839,-0.4971549267392331,-0.0191899967175651,0.17331982340697286,-0.6988216986454292,-0.05858607389087877,0.20499783004221409,-0.8216272087383494,-0.08336893654603064,0.22748728213750138,-0.9259386126283373,-0.09705012077681165,0.017716480360266386,-0.5076371693728007,-0.015551792367596698,0.004447363494723851,-0.736970769209011,-0.0636040112288329,-0.00880320504643679,-0.878301821002513,-0.09246962817966936,-0.022056673201582687,-0.9944237208594111,-0.10312597422280421,-0.06654174551509638,-0.4638934086887088,-0.021761708373089262,-0.08037966999074722,-0.5993827048399091,-0.10501122959502948,-0.045693889166034986,-0.47814284822217235,-0.11521558104860503,-0.028975290247267003,-0.3779003391634037,-0.09398366967655562,-0.14140554425755184,-0.3885938393873259,-0.03243025264351031,-0.1425049352013437,-0.48231967312950963,-0.10065817259325477,-0.10911017298435391,-0.40268706797053594,-0.09783868921035034,-0.09116008959579892,-0.32960206734398984,-0.07619323765326043
